class;cap-diameter;cap-shape;cap-surface;cap-color;does-bruise-or-bleed;gill-attachment;gill-spacing;gill-color;stem-height;stem-width;stem-root;stem-surface;stem-color;veil-type;veil-color;has-ring;ring-type;spore-print-color;habitat;season
edible;11.51;convex;smooth;yellow;no;adnexed;unknown;brown;6.49;20.07;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;winter
edible;11.96;sunken;smooth;brown;no;adnexed;unknown;brown;8.41;23.95;unknown;unknown;brown;unknown;unknown;none;none;unknown;woods;winter
edible;11.77;convex;smooth;brown;no;adnexed;unknown;brown;5.53;20.14;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
edible;10.26;flat;smooth;brown;no;adnexed;unknown;brown;7.25;20.61;unknown;unknown;brown;unknown;unknown;none;none;unknown;woods;autumn
edible;7.89;sunken;smooth;brown;no;adnexed;unknown;brown;4.42;19.77;unknown;unknown;pink;unknown;unknown;none;none;unknown;woods;summer
edible;10.45;flat;smooth;green;no;adnexed;unknown;brown;6.41;21.21;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;summer
edible;11.49;convex;smooth;green;no;adnexed;unknown;brown;6.3;21.6;unknown;unknown;pink;unknown;unknown;none;none;unknown;woods;summer
edible;9.59;convex;smooth;green;no;adnexed;unknown;brown;5.79;22.48;unknown;unknown;pink;unknown;unknown;none;none;unknown;woods;autumn
edible;10.62;flat;smooth;yellow;no;adnexed;unknown;brown;7.42;19.47;unknown;unknown;pink;unknown;unknown;none;none;unknown;woods;autumn
edible;8.15;flat;smooth;brown;no;adnexed;unknown;brown;5.5;19.67;unknown;unknown;pink;unknown;unknown;none;none;unknown;woods;winter
edible;9.1;sunken;smooth;brown;no;adnexed;unknown;brown;5.36;19.05;unknown;unknown;pink;unknown;unknown;none;none;unknown;woods;summer
edible;11.14;sunken;smooth;yellow;no;adnexed;unknown;brown;8.12;23.95;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;winter
edible;11.7;convex;smooth;green;no;adnexed;unknown;brown;7.93;23.49;unknown;unknown;brown;unknown;unknown;none;none;unknown;woods;autumn
edible;9.66;flat;smooth;green;no;adnexed;unknown;brown;7.93;23.25;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;winter
edible;12.35;flat;smooth;brown;no;adnexed;unknown;brown;8.23;24.95;unknown;unknown;pink;unknown;unknown;none;none;unknown;woods;summer
edible;11.29;convex;smooth;green;no;adnexed;unknown;brown;7.83;24.6;unknown;unknown;pink;unknown;unknown;none;none;unknown;woods;autumn
edible;9.59;sunken;smooth;yellow;no;adnexed;unknown;brown;6.84;21.65;unknown;unknown;brown;unknown;unknown;none;none;unknown;woods;autumn
edible;11.18;convex;smooth;yellow;no;adnexed;unknown;brown;7.02;20.37;unknown;unknown;brown;unknown;unknown;none;none;unknown;woods;winter
edible;9.53;convex;smooth;yellow;no;adnexed;unknown;brown;5.08;18.59;unknown;unknown;pink;unknown;unknown;none;none;unknown;woods;winter
edible;12.4;flat;smooth;yellow;no;adnexed;unknown;brown;8.06;22.05;unknown;unknown;brown;unknown;unknown;none;none;unknown;woods;summer
edible;11.84;flat;smooth;purple;no;adnexed;unknown;brown;8.17;27.7;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;summer
edible;10.95;convex;smooth;purple;no;adnexed;unknown;brown;5.93;18.5;unknown;unknown;pink;unknown;unknown;none;none;unknown;woods;autumn
edible;10.17;sunken;smooth;purple;no;adnexed;unknown;brown;5.9;20.01;unknown;unknown;pink;unknown;unknown;none;none;unknown;woods;autumn
edible;10.95;convex;smooth;brown;no;adnexed;unknown;brown;6.78;20.81;unknown;unknown;pink;unknown;unknown;none;none;unknown;woods;winter
edible;10.98;flat;smooth;green;no;adnexed;unknown;brown;6.52;24.89;unknown;unknown;pink;unknown;unknown;none;none;unknown;woods;autumn
edible;10.25;sunken;smooth;purple;no;adnexed;unknown;brown;8.16;25.72;unknown;unknown;pink;unknown;unknown;none;none;unknown;woods;winter
edible;11.1;flat;smooth;green;no;adnexed;unknown;brown;7.42;20.96;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
edible;11.09;convex;smooth;green;no;adnexed;unknown;brown;6.8;25.57;unknown;unknown;brown;unknown;unknown;none;none;unknown;woods;autumn
edible;11.77;convex;smooth;green;no;adnexed;unknown;brown;7.37;24.21;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
edible;9.74;flat;smooth;brown;no;adnexed;unknown;brown;7.44;22.26;unknown;unknown;brown;unknown;unknown;none;none;unknown;woods;winter
edible;11.45;sunken;smooth;yellow;no;adnexed;unknown;brown;5.74;19.81;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
edible;12.46;flat;smooth;yellow;no;adnexed;unknown;brown;8.75;25.58;unknown;unknown;brown;unknown;unknown;none;none;unknown;woods;autumn
edible;11.13;flat;smooth;green;no;adnexed;unknown;brown;7.76;23.14;unknown;unknown;brown;unknown;unknown;none;none;unknown;woods;summer
edible;9.2;convex;smooth;purple;no;adnexed;unknown;brown;6.19;20.15;unknown;unknown;pink;unknown;unknown;none;none;unknown;woods;summer
edible;11.29;sunken;smooth;purple;no;adnexed;unknown;brown;7.15;26.53;unknown;unknown;pink;unknown;unknown;none;none;unknown;woods;autumn
edible;10.16;flat;smooth;green;no;adnexed;unknown;brown;7.15;18.95;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
edible;10.15;convex;smooth;purple;no;adnexed;unknown;brown;7.89;24.37;unknown;unknown;pink;unknown;unknown;none;none;unknown;woods;autumn
edible;11.47;sunken;smooth;purple;no;adnexed;unknown;brown;6.4;22.3;unknown;unknown;brown;unknown;unknown;none;none;unknown;woods;summer
edible;11.89;flat;smooth;yellow;no;adnexed;unknown;brown;7.15;20.85;unknown;unknown;pink;unknown;unknown;none;none;unknown;woods;winter
edible;11.38;convex;smooth;brown;no;adnexed;unknown;brown;7.12;21.22;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
edible;11.14;flat;smooth;green;no;adnexed;unknown;brown;7.17;25.02;unknown;unknown;pink;unknown;unknown;none;none;unknown;woods;summer
edible;10.59;convex;smooth;purple;no;adnexed;unknown;brown;6.09;21.06;unknown;unknown;brown;unknown;unknown;none;none;unknown;woods;summer
edible;10.93;convex;smooth;purple;no;adnexed;unknown;brown;6.7;20.37;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;summer
edible;11.58;flat;smooth;yellow;no;adnexed;unknown;brown;7.72;25.42;unknown;unknown;brown;unknown;unknown;none;none;unknown;woods;summer
edible;9.93;sunken;smooth;yellow;no;adnexed;unknown;brown;6.89;22.54;unknown;unknown;brown;unknown;unknown;none;none;unknown;woods;summer
edible;14.29;sunken;smooth;green;no;adnexed;unknown;brown;7.72;24.57;unknown;unknown;brown;unknown;unknown;none;none;unknown;woods;autumn
edible;11.68;sunken;smooth;yellow;no;adnexed;unknown;brown;6.51;23.51;unknown;unknown;pink;unknown;unknown;none;none;unknown;woods;winter
edible;12.52;flat;smooth;green;no;adnexed;unknown;brown;7.03;23.07;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;summer
edible;10.14;convex;smooth;yellow;no;adnexed;unknown;brown;7.48;23.67;unknown;unknown;brown;unknown;unknown;none;none;unknown;woods;autumn
edible;10.66;convex;smooth;yellow;no;adnexed;unknown;brown;6.07;21.93;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;summer
edible;11.83;convex;smooth;brown;no;adnexed;unknown;brown;7.96;27.64;unknown;unknown;pink;unknown;unknown;none;none;unknown;woods;winter
edible;12.42;convex;smooth;brown;no;adnexed;unknown;brown;8.88;25.66;unknown;unknown;pink;unknown;unknown;none;none;unknown;woods;summer
edible;9.75;convex;smooth;purple;no;adnexed;unknown;brown;5.04;17.76;unknown;unknown;brown;unknown;unknown;none;none;unknown;woods;winter
edible;12.66;sunken;smooth;green;no;adnexed;unknown;brown;7.14;23.64;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;winter
edible;10.72;sunken;smooth;purple;no;adnexed;unknown;brown;6.67;21.25;unknown;unknown;pink;unknown;unknown;none;none;unknown;woods;autumn
edible;10.91;flat;smooth;yellow;no;adnexed;unknown;brown;6.98;20.27;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;summer
edible;12.48;sunken;smooth;brown;no;adnexed;unknown;brown;5.99;21.41;unknown;unknown;brown;unknown;unknown;none;none;unknown;woods;autumn
edible;12.34;flat;smooth;purple;no;adnexed;unknown;brown;7.19;27.09;unknown;unknown;brown;unknown;unknown;none;none;unknown;woods;winter
edible;12.84;flat;smooth;yellow;no;adnexed;unknown;brown;8.25;26.65;unknown;unknown;brown;unknown;unknown;none;none;unknown;woods;winter
edible;8.52;convex;smooth;green;no;adnexed;unknown;brown;4.96;18.07;unknown;unknown;pink;unknown;unknown;none;none;unknown;woods;summer
edible;10.97;sunken;smooth;green;no;adnexed;unknown;brown;7.8;25.72;unknown;unknown;pink;unknown;unknown;none;none;unknown;woods;autumn
edible;10.5;flat;smooth;green;no;adnexed;unknown;brown;4.67;20.27;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
edible;12.15;convex;smooth;yellow;no;adnexed;unknown;brown;8.73;24.23;unknown;unknown;brown;unknown;unknown;none;none;unknown;woods;autumn
edible;11.58;convex;smooth;brown;no;adnexed;unknown;brown;6.52;22.37;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
edible;12.95;sunken;smooth;purple;no;adnexed;unknown;brown;8.39;23.97;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;summer
edible;10.78;sunken;smooth;green;no;adnexed;unknown;brown;6.0;22.55;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;summer
edible;10.72;convex;smooth;yellow;no;adnexed;unknown;brown;7.57;20.23;unknown;unknown;brown;unknown;unknown;none;none;unknown;woods;summer
edible;12.17;sunken;smooth;yellow;no;adnexed;unknown;brown;6.31;22.9;unknown;unknown;pink;unknown;unknown;none;none;unknown;woods;autumn
edible;9.46;sunken;smooth;yellow;no;adnexed;unknown;brown;7.34;22.84;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;winter
edible;10.8;sunken;smooth;purple;no;adnexed;unknown;brown;6.95;20.51;unknown;unknown;pink;unknown;unknown;none;none;unknown;woods;winter
edible;10.07;flat;smooth;brown;no;adnexed;unknown;brown;5.89;18.97;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;summer
edible;10.39;flat;smooth;green;no;adnexed;unknown;brown;6.33;23.14;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;winter
edible;8.98;convex;smooth;yellow;no;adnexed;unknown;brown;7.1;21.96;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;winter
edible;12.01;sunken;smooth;brown;no;adnexed;unknown;brown;6.07;19.24;unknown;unknown;pink;unknown;unknown;none;none;unknown;woods;summer
edible;9.8;flat;smooth;yellow;no;adnexed;unknown;brown;6.45;21.08;unknown;unknown;pink;unknown;unknown;none;none;unknown;woods;summer
edible;11.33;convex;smooth;brown;no;adnexed;unknown;brown;7.25;23.57;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
edible;13.11;sunken;smooth;brown;no;adnexed;unknown;brown;7.79;22.58;unknown;unknown;pink;unknown;unknown;none;none;unknown;woods;autumn
edible;10.18;flat;smooth;green;no;adnexed;unknown;brown;6.91;21.9;unknown;unknown;pink;unknown;unknown;none;none;unknown;woods;winter
edible;11.72;convex;smooth;green;no;adnexed;unknown;brown;7.2;24.01;unknown;unknown;brown;unknown;unknown;none;none;unknown;woods;autumn
edible;9.8;convex;smooth;brown;no;adnexed;unknown;brown;7.09;21.54;unknown;unknown;pink;unknown;unknown;none;none;unknown;woods;summer
edible;10.2;convex;smooth;yellow;no;adnexed;unknown;brown;7.58;23.87;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;summer
edible;10.69;convex;smooth;purple;no;adnexed;unknown;brown;7.16;22.41;unknown;unknown;brown;unknown;unknown;none;none;unknown;woods;autumn
edible;9.04;flat;smooth;yellow;no;adnexed;unknown;brown;4.63;18.08;unknown;unknown;pink;unknown;unknown;none;none;unknown;woods;autumn
edible;11.79;sunken;smooth;green;no;adnexed;unknown;brown;8.21;25.59;unknown;unknown;pink;unknown;unknown;none;none;unknown;woods;autumn
edible;8.95;sunken;smooth;green;no;adnexed;unknown;brown;4.15;17.89;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;summer
edible;10.4;convex;smooth;yellow;no;adnexed;unknown;brown;5.92;21.44;unknown;unknown;brown;unknown;unknown;none;none;unknown;woods;summer
edible;11.1;flat;smooth;brown;no;adnexed;unknown;brown;8.15;23.68;unknown;unknown;pink;unknown;unknown;none;none;unknown;woods;winter
edible;10.81;flat;smooth;purple;no;adnexed;unknown;brown;8.21;26.84;unknown;unknown;pink;unknown;unknown;none;none;unknown;woods;autumn
edible;10.82;sunken;smooth;green;no;adnexed;unknown;brown;6.81;20.25;unknown;unknown;brown;unknown;unknown;none;none;unknown;woods;winter
edible;8.89;flat;smooth;purple;no;adnexed;unknown;brown;5.65;19.85;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;summer
edible;11.29;convex;smooth;yellow;no;adnexed;unknown;brown;6.99;23.59;unknown;unknown;brown;unknown;unknown;none;none;unknown;woods;winter
edible;14.57;flat;smooth;yellow;no;adnexed;unknown;brown;9.05;29.8;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;winter
edible;9.08;sunken;smooth;green;no;adnexed;unknown;brown;5.87;18.24;unknown;unknown;pink;unknown;unknown;none;none;unknown;woods;autumn
edible;9.54;flat;smooth;yellow;no;adnexed;unknown;brown;5.33;17.28;unknown;unknown;brown;unknown;unknown;none;none;unknown;woods;winter
edible;12.26;flat;smooth;brown;no;adnexed;unknown;brown;8.05;24.33;unknown;unknown;pink;unknown;unknown;none;none;unknown;woods;summer
edible;11.48;flat;smooth;yellow;no;adnexed;unknown;brown;6.83;21.87;unknown;unknown;pink;unknown;unknown;none;none;unknown;woods;summer
edible;10.35;flat;smooth;green;no;adnexed;unknown;brown;6.17;22.54;unknown;unknown;brown;unknown;unknown;none;none;unknown;woods;winter
edible;10.1;sunken;smooth;purple;no;adnexed;unknown;brown;6.66;19.82;unknown;unknown;brown;unknown;unknown;none;none;unknown;woods;winter
edible;13.28;flat;smooth;green;no;adnexed;unknown;brown;6.25;23.34;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;summer
edible;10.86;sunken;smooth;green;no;adnexed;unknown;brown;6.57;19.25;unknown;unknown;brown;unknown;unknown;none;none;unknown;woods;winter
edible;10.22;sunken;smooth;green;no;adnexed;unknown;brown;6.01;20.13;unknown;unknown;brown;unknown;unknown;none;none;unknown;woods;autumn
edible;10.62;convex;smooth;yellow;no;adnexed;unknown;brown;7.08;22.39;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;winter
edible;10.69;flat;smooth;green;no;adnexed;unknown;brown;6.37;24.44;unknown;unknown;pink;unknown;unknown;none;none;unknown;woods;summer
edible;10.23;convex;smooth;green;no;adnexed;unknown;brown;5.91;18.13;unknown;unknown;brown;unknown;unknown;none;none;unknown;woods;autumn
edible;12.69;sunken;smooth;brown;no;adnexed;unknown;brown;9.19;28.73;unknown;unknown;brown;unknown;unknown;none;none;unknown;woods;autumn
edible;10.7;flat;smooth;yellow;no;adnexed;unknown;brown;5.42;20.7;unknown;unknown;pink;unknown;unknown;none;none;unknown;woods;winter
edible;11.93;sunken;smooth;yellow;no;adnexed;unknown;brown;7.32;26.92;unknown;unknown;brown;unknown;unknown;none;none;unknown;woods;winter
edible;11.76;convex;smooth;yellow;no;adnexed;unknown;brown;7.29;21.47;unknown;unknown;brown;unknown;unknown;none;none;unknown;woods;winter
edible;11.29;flat;smooth;brown;no;adnexed;unknown;brown;7.36;23.94;unknown;unknown;pink;unknown;unknown;none;none;unknown;woods;autumn
edible;10.74;sunken;smooth;green;no;adnexed;unknown;brown;7.32;23.61;unknown;unknown;brown;unknown;unknown;none;none;unknown;woods;summer
edible;10.01;sunken;smooth;brown;no;adnexed;unknown;brown;5.77;19.59;unknown;unknown;pink;unknown;unknown;none;none;unknown;woods;autumn
edible;10.5;convex;smooth;purple;no;adnexed;unknown;brown;5.94;22.9;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
edible;11.04;flat;smooth;purple;no;adnexed;unknown;brown;7.7;25.6;unknown;unknown;pink;unknown;unknown;none;none;unknown;woods;autumn
edible;10.2;convex;smooth;yellow;no;adnexed;unknown;brown;7.61;24.71;unknown;unknown;brown;unknown;unknown;none;none;unknown;woods;winter
edible;9.89;sunken;smooth;purple;no;adnexed;unknown;brown;7.96;24.02;unknown;unknown;pink;unknown;unknown;none;none;unknown;woods;autumn
edible;12.1;flat;smooth;brown;no;adnexed;unknown;brown;6.46;19.94;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;summer
edible;8.66;sunken;smooth;purple;no;adnexed;unknown;brown;7.27;24.13;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
edible;11.18;sunken;smooth;yellow;no;adnexed;unknown;brown;7.66;24.12;unknown;unknown;pink;unknown;unknown;none;none;unknown;woods;autumn
edible;11.28;flat;smooth;yellow;no;adnexed;unknown;brown;6.18;21.68;unknown;unknown;pink;unknown;unknown;none;none;unknown;woods;winter
edible;12.04;sunken;smooth;brown;no;adnexed;unknown;brown;7.57;21.95;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
edible;9.3;convex;smooth;brown;no;adnexed;unknown;brown;7.42;21.36;unknown;unknown;brown;unknown;unknown;none;none;unknown;woods;summer
edible;9.74;flat;smooth;yellow;no;adnexed;unknown;brown;6.81;20.49;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;summer
edible;12.07;sunken;smooth;yellow;no;adnexed;unknown;brown;5.43;20.97;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
edible;11.15;convex;smooth;yellow;no;adnexed;unknown;brown;6.97;21.43;unknown;unknown;pink;unknown;unknown;none;none;unknown;woods;summer
edible;9.22;flat;smooth;purple;no;adnexed;unknown;brown;6.79;18.93;unknown;unknown;brown;unknown;unknown;none;none;unknown;woods;winter
edible;14.15;flat;smooth;purple;no;adnexed;unknown;brown;8.06;23.9;unknown;unknown;pink;unknown;unknown;none;none;unknown;woods;summer
edible;12.32;sunken;smooth;yellow;no;adnexed;unknown;brown;7.86;26.24;unknown;unknown;brown;unknown;unknown;none;none;unknown;woods;autumn
edible;12.41;convex;smooth;green;no;adnexed;unknown;brown;8.0;24.03;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;autumn
edible;8.63;convex;smooth;green;no;adnexed;unknown;brown;4.63;18.76;unknown;unknown;brown;unknown;unknown;none;none;unknown;woods;autumn
edible;8.91;sunken;smooth;yellow;no;adnexed;unknown;brown;7.15;20.97;unknown;unknown;white;unknown;unknown;none;none;unknown;woods;summer
edible;13.37;sunken;smooth;purple;no;adnexed;unknown;brown;7.45;24.13;unknown;unknown;pink;unknown;unknown;none;none;unknown;woods;winter
edible;12.88;flat;smooth;yellow;no;adnexed;unknown;brown;8.32;23.01;unknown;unknown;brown;unknown;unknown;none;none;unknown;woods;winter
edible;12.41;sunken;smooth;purple;no;adnexed;unknown;brown;6.87;24.17;unknown;unknown;brown;unknown;unknown;none;none;unknown;woods;autumn
edible;10.43;sunken;smooth;green;no;adnexed;unknown;brown;7.76;25.76;unknown;unknown;brown;unknown;unknown;none;none;unknown;woods;autumn
